,postcode,place_name,state_name,state_code,latitude,longitude,accuracy
12890,3377,Mount Cole Creek,Victoria,VIC,-37.2333,143.1333,4.0
12891,3377,Cathcart,Victoria,VIC,-37.2626,142.9809,3.0
12892,3377,Langi Logan,Victoria,VIC,-37.35,142.95,4.0
12893,3377,Denicull Creek,Victoria,VIC,-37.3333,142.9,4.0
12894,3377,Eversley,Victoria,VIC,-37.2,143.1667,4.0
12895,3377,Bulgana,Victoria,VIC,-37.2626,142.9809,3.0
12896,3377,Ararat,Victoria,VIC,-37.2854,142.9273,4.0
12897,3377,Norval,Victoria,VIC,-37.2667,142.8833,4.0
12898,3377,Moyston,Victoria,VIC,-37.3,142.7667,4.0
12899,3377,Rossbridge,Victoria,VIC,-37.2626,142.9809,3.0
12900,3377,Dunneworthy,Victoria,VIC,-37.2,143.0667,4.0
12901,3377,Maroona,Victoria,VIC,-37.4167,142.8667,4.0
12902,3377,Great Western,Victoria,VIC,-37.15,142.85,4.0
12903,3377,Armstrong,Victoria,VIC,-37.2167,142.9,4.0
12904,3378,Yalla-Y-Poora,Victoria,VIC,-37.5333,143.0667,4.0
12905,3378,Tatyoon,Victoria,VIC,-37.5167,142.95,4.0
12906,3379,Chatsworth,Victoria,VIC,-37.858,142.6511,4.0
12907,3379,Bornes Hill,Victoria,VIC,-37.6717,142.6812,3.0
12908,3379,Willaura North,Victoria,VIC,-37.6717,142.6812,3.0
12909,3379,Mafeking,Victoria,VIC,-37.6717,142.6812,3.0
12910,3379,Stavely,Victoria,VIC,-37.6,142.6167,4.0
12911,3379,Wickliffe,Victoria,VIC,-37.6833,142.7167,4.0
12912,3379,Willaura,Victoria,VIC,-37.5454,142.7404,4.0
12913,3380,Stawell,Victoria,VIC,-37.0563,142.7809,4.0
12914,3380,Stawell West,Victoria,VIC,-37.0563,142.7809,3.0
12915,3381,Bellellen,Victoria,VIC,-37.0132,142.692,3.0
12916,3381,Bellfield,Victoria,VIC,-37.7531,145.0385,4.0
12917,3381,Lubeck,Victoria,VIC,-36.7333,142.5667,4.0
12918,3381,Mount Dryden,Victoria,VIC,-37.0132,142.692,3.0
12919,3381,Mokepilly,Victoria,VIC,-37.0132,142.692,3.0
12920,3381,Black Range,Victoria,VIC,-37.0132,142.692,3.0
12921,3381,Pomonal,Victoria,VIC,-37.1917,142.6076,4.0
12922,3381,Lake Lonsdale,Victoria,VIC,-37.0333,142.5833,4.0
12923,3381,Lake Fyans,Victoria,VIC,-37.0132,142.692,3.0
12924,3381,Halls Gap,Victoria,VIC,-37.1365,142.5185,4.0
12925,3381,Campbells Bridge,Victoria,VIC,-36.9333,142.7833,4.0
12926,3381,Illawarra,Victoria,VIC,-37.0667,142.7,4.0
12927,3381,Barkly,Victoria,VIC,-36.9333,143.2,4.0
12928,3381,Fyans Creek,Victoria,VIC,-37.0864,142.5558,4.0
12929,3384,Joel South,Victoria,VIC,-37.1333,143.0667,4.0
12930,3384,Wattle Creek,Victoria,VIC,-36.9833,143.1167,4.0
12931,3384,Landsborough,Victoria,VIC,-37.0167,143.15,4.0
12932,3384,Barkly,Victoria,VIC,-36.9333,143.2,4.0
12933,3384,Concongella,Victoria,VIC,-36.9972,143.1028,3.0
12934,3384,Joel Joel,Victoria,VIC,-37.0167,142.9833,4.0
12935,3384,Navarre,Victoria,VIC,-36.9,143.1,4.0
12936,3384,Frenchmans,Victoria,VIC,-36.9972,143.1028,3.0
12937,3384,Tulkara,Victoria,VIC,-36.9972,143.1028,3.0
12938,3384,Landsborough West,Victoria,VIC,-36.9972,143.1028,3.0
12939,3385,Lubeck,Victoria,VIC,-36.7333,142.5667,4.0
12940,3385,Dadswells Bridge,Victoria,VIC,-36.9,142.5167,4.0
12941,3385,Roses Gap,Victoria,VIC,-36.8733,142.6233,3.0
12942,3385,Riachella,Victoria,VIC,-36.8733,142.6233,3.0
12943,3385,Deep Lead,Victoria,VIC,-37.0167,142.7333,4.0
12944,3385,Wal Wal,Victoria,VIC,-36.8167,142.6167,4.0
12945,3385,Glenorchy,Victoria,VIC,-36.9,142.6833,4.0
12946,3385,Ledcourt,Victoria,VIC,-36.8733,142.6233,3.0
12947,3387,Morrl Morrl,Victoria,VIC,-36.85,142.9333,4.0
12948,3387,Marnoo,Victoria,VIC,-36.65,142.8833,4.0
12949,3387,Callawadda,Victoria,VIC,-36.8,142.8,4.0
12950,3387,Wallaloo,Victoria,VIC,-36.7167,142.8833,4.0
12951,3387,Kanya,Victoria,VIC,-36.7667,143.0,4.0
12952,3387,Wallaloo East,Victoria,VIC,-36.7833,142.9333,4.0
12953,3387,Bolangum,Victoria,VIC,-36.8042,142.8958,3.0
12954,3387,Campbells Bridge,Victoria,VIC,-36.9333,142.7833,4.0
12955,3387,Germania,Victoria,VIC,-36.8042,142.8958,3.0
12956,3387,Greens Creek,Victoria,VIC,-36.9333,142.95,4.0
12957,3387,Marnoo West,Victoria,VIC,-36.8042,142.8958,3.0
12958,3388,Banyena,Victoria,VIC,-36.5667,142.8333,4.0
12959,3388,Rupanyup,Victoria,VIC,-36.6285,142.6315,4.0
12960,3390,Kewell,Victoria,VIC,-36.5,142.4167,4.0
12961,3390,Murtoa,Victoria,VIC,-36.6201,142.4668,4.0
12962,3391,Brim,Victoria,VIC,-36.0833,142.4167,4.0
12963,3392,Sheep Hills,Victoria,VIC,-36.3333,142.55,4.0
12964,3392,Minyip,Victoria,VIC,-36.4596,142.5878,4.0
12965,3392,Boolite,Victoria,VIC,-36.35,142.6667,4.0
12966,3393,Crymelon,Victoria,VIC,-36.2043,142.3909,3.0
12967,3393,Kellalac,Victoria,VIC,-36.3808,142.4012,4.0
12968,3393,Willenabrina,Victoria,VIC,-36.0667,142.2,4.0
12969,3393,Wilkur,Victoria,VIC,-36.0667,142.6167,4.0
12970,3393,Bangerang,Victoria,VIC,-36.2,142.5833,4.0
12971,3393,Warracknabeal,Victoria,VIC,-36.2533,142.3928,4.0
12972,3393,Lah,Victoria,VIC,-36.1333,142.45,4.0
12973,3393,Aubrey,Victoria,VIC,-36.2333,142.2333,4.0
12974,3393,Cannum,Victoria,VIC,-36.3,142.25,4.0
12975,3395,Kenmare,Victoria,VIC,-35.9167,142.1667,4.0
12976,3395,Beulah,Victoria,VIC,-35.9378,142.4222,4.0
12977,3395,Reedy Dam,Victoria,VIC,-35.9667,142.65,4.0
12978,3395,Rosebery,Victoria,VIC,-35.8167,142.4167,4.0
12979,3396,Hopetoun,Victoria,VIC,-35.727,142.3663,4.0
12980,3400,Horsham,Victoria,VIC,-36.7113,142.1998,4.0
12981,3401,Kalkee,Victoria,VIC,-36.5333,142.2333,4.0
12982,3401,Quantong,Victoria,VIC,-36.7333,142.0167,4.0
12983,3401,Nurcoung,Victoria,VIC,-36.7333,141.6833,4.0
12984,3401,Wallup,Victoria,VIC,-36.35,142.25,4.0
12985,3401,Laharum,Victoria,VIC,-36.7821,142.1128,3.0
12986,3401,St Helens Plains,Victoria,VIC,-36.8,142.3833,4.0
12987,3401,Dooen,Victoria,VIC,-36.6667,142.2833,4.0
12988,3401,Mockinya,Victoria,VIC,-36.9667,142.15,4.0
12989,3401,Zumsteins,Victoria,VIC,-36.7821,142.1128,3.0
12990,3401,Nurrabiel,Victoria,VIC,-36.9167,142.05,4.0
12991,3401,Murra Warra,Victoria,VIC,-36.7821,142.1128,3.0
12992,3401,Telangatuk East,Victoria,VIC,-37.0833,141.9667,4.0
12993,3401,Drung,Victoria,VIC,-36.7167,142.3333,4.0
12994,3401,Lower Norton,Victoria,VIC,-36.7667,142.1,4.0
12995,3401,Haven,Victoria,VIC,-36.7607,142.1943,4.0
12996,3401,Toolondo,Victoria,VIC,-36.9833,141.9333,4.0
12997,3401,Kanagulk,Victoria,VIC,-37.1333,141.8667,4.0
12998,3401,Longerenong,Victoria,VIC,-36.6667,142.4,4.0
12999,3401,Rocklands,Victoria,VIC,-36.7717,141.9796,3.0
13000,3401,Gymbowen,Victoria,VIC,-36.7333,141.6,4.0
13001,3401,Vectis,Victoria,VIC,-36.7821,142.1128,3.0
13002,3401,Wartook,Victoria,VIC,-37.0239,142.3385,4.0
13003,3401,Riverside,Victoria,VIC,-36.7717,141.9796,3.0
13004,3401,Brimpaen,Victoria,VIC,-37.0333,142.2,4.0
13005,3401,Cherrypool,Victoria,VIC,-37.1,142.1833,4.0
13006,3401,Blackheath,Victoria,VIC,-36.4667,142.25,4.0
13007,3401,Wonwondah,Victoria,VIC,-36.7821,142.1128,3.0
13008,3401,Mckenzie Creek,Victoria,VIC,-36.8,142.1833,4.0
13009,3401,Bungalally,Victoria,VIC,-36.8,142.25,4.0
13010,3401,Karnak,Victoria,VIC,-36.8667,141.5,4.0
13011,3401,Jung,Victoria,VIC,-36.6167,142.3667,4.0
13012,3401,Wail,Victoria,VIC,-36.5,142.1,4.0
13013,3401,Pimpinio,Victoria,VIC,-36.5833,142.1167,4.0
13014,3402,Horsham,Victoria,VIC,-36.7113,142.1998,4.0
13015,3407,Englefield,Victoria,VIC,-37.3167,141.8333,4.0
13016,3407,Vasey,Victoria,VIC,-37.3667,141.8833,4.0
13017,3407,Balmoral,Victoria,VIC,-37.25,141.85,4.0
13018,3407,Pigeon Ponds,Victoria,VIC,-37.3,141.6833,4.0
13019,3407,Gatum,Victoria,VIC,-37.4167,141.9333,4.0
13020,3409,Natimuk,Victoria,VIC,-36.7403,141.9452,4.0
13021,3409,Grass Flat,Victoria,VIC,-36.86,141.7958,3.0
13022,3409,Clear Lake,Victoria,VIC,-36.9333,141.8667,4.0
13023,3409,Arapiles,Victoria,VIC,-36.7333,141.85,4.0
13024,3409,Mitre,Victoria,VIC,-36.7333,141.7833,4.0
13025,3409,Duchembegarra,Victoria,VIC,-36.86,141.7958,3.0
13026,3409,Noradjuha,Victoria,VIC,-36.8333,141.9667,4.0
13027,3409,Douglas,Victoria,VIC,-37.0333,141.7333,4.0
13028,3409,Wombelano,Victoria,VIC,-37.0,141.6,4.0
13029,3409,Jilpanger,Victoria,VIC,-36.86,141.7958,3.0
13030,3409,Tooan,Victoria,VIC,-36.8,141.7833,4.0
13031,3409,Miga Lake,Victoria,VIC,-36.9333,141.6333,4.0
13032,3412,Goroke,Victoria,VIC,-36.7179,141.4731,4.0
13033,3413,Neuarpurr,Victoria,VIC,-36.7667,141.0833,4.0
13034,3413,Ozenkadnook,Victoria,VIC,-36.85,141.3333,4.0
13035,3413,Minimay,Victoria,VIC,-36.7167,141.1833,4.0
13036,3413,Peronne,Victoria,VIC,-36.7333,141.3833,4.0
13037,3414,Antwerp,Victoria,VIC,-36.3,142.05,4.0
13038,3414,Dimboola,Victoria,VIC,-36.4562,142.0329,4.0
13039,3414,Tarranyurk,Victoria,VIC,-36.2167,142.05,4.0
13040,3415,Miram,Victoria,VIC,-36.3667,141.35,4.0
13041,3418,Gerang Gerung,Victoria,VIC,-36.3594,141.8555,4.0
13042,3418,Nhill,Victoria,VIC,-36.3333,141.6501,4.0
13043,3418,Kiata,Victoria,VIC,-36.3667,141.8,4.0
13044,3418,Lawloit,Victoria,VIC,-36.4167,141.4667,4.0
13045,3418,Broughton,Victoria,VIC,-36.1667,141.35,4.0
13046,3418,Lorquon,Victoria,VIC,-36.1667,141.75,4.0
13047,3418,Little Desert,Victoria,VIC,-36.4956,141.7474,4.0
13048,3418,Yanac,Victoria,VIC,-36.1333,141.4333,4.0
13049,3418,Glenlee,Victoria,VIC,-36.2167,141.85,4.0
13050,3418,Netherby,Victoria,VIC,-36.1167,141.65,4.0
13051,3419,Kaniva,Victoria,VIC,-36.3786,141.2422,4.0
13052,3420,Telopea Downs,Victoria,VIC,-36.375,141.0583,3.0
13053,3420,Serviceton,Victoria,VIC,-36.3833,140.9833,4.0
13054,3420,Lillimur,Victoria,VIC,-36.3667,141.1333,4.0
13055,3423,Jeparit,Victoria,VIC,-36.1425,141.9882,4.0
13056,3424,Yaapeet,Victoria,VIC,-35.7667,142.05,4.0
13057,3424,Albacutya,Victoria,VIC,-35.8167,142.0,4.0
13058,3424,Rainbow,Victoria,VIC,-35.8958,141.9979,4.0
13059,3427,Diggers Rest,Victoria,VIC,-37.626,144.7188,4.0
13060,3428,Bulla,Victoria,VIC,-37.6384,144.8074,4.0
13061,3429,Sunbury,Victoria,VIC,-37.5774,144.7261,4.0
13062,3429,Wildwood,Victoria,VIC,-37.5735,144.7881,4.0
13063,3430,Clarkefield,Victoria,VIC,-37.4833,144.75,4.0
13064,3431,Riddells Creek,Victoria,VIC,-37.4605,144.6796,4.0
13065,3432,Bolinda,Victoria,VIC,-37.4333,144.75,4.0
13066,3433,Monegeetta,Victoria,VIC,-37.4167,144.75,4.0
13067,3434,Romsey,Victoria,VIC,-37.3507,144.743,4.0
13068,3434,Cherokee,Victoria,VIC,-37.342,144.7798,3.0
13069,3434,Springfield,Victoria,VIC,-37.3333,144.8167,4.0
13070,3434,Kerrie,Victoria,VIC,-37.3684,144.754,3.0
13071,3435,Lancefield,Victoria,VIC,-37.2773,144.736,4.0
13072,3435,Goldie,Victoria,VIC,-37.247,144.718,3.0
13073,3435,Benloch,Victoria,VIC,-37.2167,144.7,4.0
13074,3435,Nulla Vale,Victoria,VIC,-37.247,144.718,3.0
13075,3437,Bullengarook,Victoria,VIC,-37.5167,144.4833,4.0
13076,3437,Gisborne South,Victoria,VIC,-37.5026,144.5388,3.0
13077,3437,Gisborne,Victoria,VIC,-37.4886,144.5942,4.0
13078,3438,New Gisborne,Victoria,VIC,-37.4428,144.6184,1.0
13079,3440,Macedon,Victoria,VIC,-37.4196,144.5624,4.0
13080,3441,Mount Macedon,Victoria,VIC,-37.4005,144.5841,4.0
13081,3442,Hesket,Victoria,VIC,-37.35,144.65,4.0
13082,3442,Ashbourne,Victoria,VIC,-37.3355,144.5399,3.0
13083,3442,Rochford,Victoria,VIC,-37.3167,144.6833,4.0
13084,3442,Carlsruhe,Victoria,VIC,-37.2833,144.5,4.0
13085,3442,Woodend,Victoria,VIC,-37.3547,144.529,4.0
13086,3442,Cadello,Victoria,VIC,-37.3174,144.5993,3.0
13087,3442,Newham,Victoria,VIC,-37.3333,144.6,4.0
13088,3442,Cobaw,Victoria,VIC,-37.2667,144.6333,4.0
13089,3442,Woodend North,Victoria,VIC,-37.3174,144.5993,3.0
13090,3444,Barfold,Victoria,VIC,-37.0833,144.5167,4.0
13091,3444,Pastoria,Victoria,VIC,-37.1538,144.4934,3.0
13092,3444,Lyal,Victoria,VIC,-36.95,144.4833,4.0
13093,3444,Redesdale,Victoria,VIC,-37.0167,144.5167,4.0
13094,3444,Langley,Victoria,VIC,-37.15,144.5,4.0
13095,3444,Tylden South,Victoria,VIC,-37.1538,144.4934,3.0
13096,3444,Kyneton,Victoria,VIC,-37.2444,144.4515,4.0
13097,3444,Glenhope,Victoria,VIC,-37.0833,144.6,4.0
13098,3444,Tylden,Victoria,VIC,-37.3258,144.4062,4.0
13099,3444,Greenhill,Victoria,VIC,-37.1538,144.4934,3.0
13100,3444,Baynton,Victoria,VIC,-37.1492,144.6337,4.0
13101,3444,Pipers Creek,Victoria,VIC,-37.25,144.5333,4.0
13102,3444,Mia Mia,Victoria,VIC,-37.0,144.5667,4.0
13103,3444,Metcalfe East,Victoria,VIC,-37.1538,144.4934,3.0
13104,3444,Lauriston,Victoria,VIC,-37.25,144.3833,4.0
13105,3444,Edgecombe,Victoria,VIC,-37.1833,144.4333,4.0
13106,3444,Sidonia,Victoria,VIC,-37.1667,144.55,4.0
13107,3444,Baynton East,Victoria,VIC,-37.1538,144.4934,3.0
13108,3444,Spring Hill,Victoria,VIC,-37.3,144.3333,4.0
13109,3444,Kyneton South,Victoria,VIC,-37.1538,144.4934,3.0
13110,3444,Pastoria East,Victoria,VIC,-37.1538,144.4934,3.0
13111,3446,Malmsbury,Victoria,VIC,-37.1886,144.3847,4.0
13112,3446,Drummond North,Victoria,VIC,-37.189,144.3822,3.0
13113,3447,Taradale,Victoria,VIC,-37.15,144.3667,4.0
13114,3448,Sutton Grange,Victoria,VIC,-36.9833,144.3667,4.0
13115,3448,Elphinstone,Victoria,VIC,-37.1,144.3333,4.0
13116,3448,Metcalfe,Victoria,VIC,-37.1,144.4333,4.0
13117,3450,Moonlight Flat,Victoria,VIC,-37.0671,144.2168,3.0
13118,3450,Castlemaine,Victoria,VIC,-37.0671,144.2168,4.0
13119,3451,Gower,Victoria,VIC,-37.1426,144.1861,3.0
13120,3451,Mckenzie Hill,Victoria,VIC,-37.1426,144.1861,3.0
13121,3451,Campbells Creek,Victoria,VIC,-37.0867,144.202,4.0
13122,3451,Golden Point,Victoria,VIC,-37.5749,143.8687,4.0
13123,3451,Barkers Creek,Victoria,VIC,-37.0167,144.25,4.0
13124,3451,Muckleford,Victoria,VIC,-37.0167,144.15,4.0
13125,3451,Guildford,Victoria,VIC,-37.1667,144.1667,4.0
13126,3451,Yapeen,Victoria,VIC,-37.1333,144.1833,4.0
13127,3451,Chewton Bushlands,Victoria,VIC,-37.1426,144.1861,3.0
13128,3451,Faraday,Victoria,VIC,-37.05,144.3,4.0
13129,3451,Vaughan,Victoria,VIC,-37.1426,144.1861,3.0
13130,3451,Glenluce,Victoria,VIC,-37.1667,144.2333,4.0
13131,3451,Chewton,Victoria,VIC,-37.0814,144.2568,4.0
13132,3451,Fryerstown,Victoria,VIC,-37.1333,144.25,4.0
13133,3451,Tarilta,Victoria,VIC,-37.1426,144.1861,3.0
13134,3451,Irishtown,Victoria,VIC,-37.1426,144.1861,3.0
13135,3453,Ravenswood,Victoria,VIC,-36.9,144.2167,4.0
13136,3453,Harcourt North,Victoria,VIC,-36.9521,144.2382,3.0
13137,3453,Harcourt,Victoria,VIC,-36.9998,144.2599,4.0
13138,3453,Ravenswood South,Victoria,VIC,-36.9566,144.2381,4.0
13139,3458,Newbury,Victoria,VIC,-37.4167,144.3167,4.0
13140,3458,Trentham,Victoria,VIC,-37.3888,144.3216,4.0
13141,3458,Fern Hill,Victoria,VIC,-37.3667,144.4,4.0
13142,3458,Trentham East,Victoria,VIC,-37.3833,144.3833,4.0
13143,3458,Blackwood,Victoria,VIC,-37.4722,144.3034,4.0
13144,3458,Lerderderg,Victoria,VIC,-37.3823,144.3389,3.0
13145,3458,Little Hampton,Victoria,VIC,-37.4157,144.3378,3.0
13146,3458,Barrys Reef,Victoria,VIC,-37.454,144.2964,4.0
13147,3458,North Blackwood,Victoria,VIC,-37.4157,144.3378,3.0
13148,3460,Daylesford,Victoria,VIC,-37.3411,144.1426,4.0
13149,3460,Basalt,Victoria,VIC,-37.3411,144.1426,3.0
13150,3461,Korweinguboora,Victoria,VIC,-37.45,144.1333,4.0
13151,3461,Strangways,Victoria,VIC,-37.15,144.1167,4.0
13152,3461,Hepburn Springs,Victoria,VIC,-37.3163,144.1379,4.0
13153,3461,Porcupine Ridge,Victoria,VIC,-37.3268,144.1641,3.0
13154,3461,Musk Vale,Victoria,VIC,-37.3833,144.1333,4.0
13155,3461,Eganstown,Victoria,VIC,-37.3667,144.0833,4.0
13156,3461,Yandoit,Victoria,VIC,-37.2,144.1,4.0
13157,3461,Elevated Plains,Victoria,VIC,-37.3268,144.1641,3.0
13158,3461,Hepburn,Victoria,VIC,-37.3167,144.1333,4.0
13159,3461,Leonards Hill,Victoria,VIC,-37.4333,144.1167,4.0
13160,3461,Spargo Creek,Victoria,VIC,-37.4833,144.15,4.0
13161,3461,Sailors Hill,Victoria,VIC,-37.3268,144.1641,3.0
13162,3461,Franklinford,Victoria,VIC,-37.2333,144.1,4.0
13163,3461,Yandoit Hills,Victoria,VIC,-37.3268,144.1641,3.0
13164,3461,Drummond,Victoria,VIC,-37.2333,144.3333,4.0
13165,3461,Bullarto South,Victoria,VIC,-37.3268,144.1641,3.0
13166,3461,Musk,Victoria,VIC,-37.3833,144.1333,4.0
13167,3461,Denver,Victoria,VIC,-37.2667,144.3,4.0
13168,3461,Sailors Falls,Victoria,VIC,-37.4,144.1333,4.0
13169,3461,Mount Franklin,Victoria,VIC,-37.3268,144.1641,3.0
13170,3461,Lyonville,Victoria,VIC,-37.3833,144.2667,4.0
13171,3461,Shepherds Flat,Victoria,VIC,-37.3268,144.1641,3.0
13172,3461,Glenlyon,Victoria,VIC,-37.3,144.25,4.0
13173,3461,Dry Diggings,Victoria,VIC,-37.3268,144.1641,3.0
13174,3461,Bullarto,Victoria,VIC,-37.4,144.2333,4.0
13175,3461,Coomoora,Victoria,VIC,-37.3268,144.1641,3.0
13176,3461,Wheatsheaf,Victoria,VIC,-37.3268,144.1641,3.0
13177,3461,Clydesdale,Victoria,VIC,-37.1833,144.1,4.0
13178,3462,Newstead,Victoria,VIC,-37.106,144.0647,4.0
13179,3462,Muckleford South,Victoria,VIC,-37.1,144.1333,4.0
13180,3462,Sandon,Victoria,VIC,-37.0909,144.0827,3.0
13181,3462,Welshmans Reef,Victoria,VIC,-37.0667,144.05,4.0
13182,3462,Green Gully,Victoria,VIC,-37.0909,144.0827,3.0
13183,3463,Maldon,Victoria,VIC,-36.9957,144.0683,4.0
13184,3463,Laanecoorie,Victoria,VIC,-36.8167,143.9,4.0
13185,3463,Baringhup,Victoria,VIC,-36.9833,143.9667,4.0
13186,3463,Bradford,Victoria,VIC,-36.916,144.0058,3.0
13187,3463,Walmer,Victoria,VIC,-36.9667,144.15,4.0
13188,3463,Baringhup West,Victoria,VIC,-36.916,144.0058,3.0
13189,3463,Eastville,Victoria,VIC,-36.85,143.9333,4.0
13190,3463,Tarrengower,Victoria,VIC,-36.916,144.0058,3.0
13191,3463,Nuggetty,Victoria,VIC,-36.916,144.0058,3.0
13192,3463,Woodstock West,Victoria,VIC,-36.9317,144.0176,3.0
13193,3463,Neereman,Victoria,VIC,-36.916,144.0058,3.0
13194,3463,Shelbourne,Victoria,VIC,-36.8833,144.0167,4.0
13195,3464,Carisbrook,Victoria,VIC,-37.0481,143.8167,4.0
13196,3465,Havelock,Victoria,VIC,-36.9667,143.7833,4.0
13197,3465,Maryborough,Victoria,VIC,-37.0456,143.7392,4.0
13198,3465,Timor West,Victoria,VIC,-36.9667,143.7,4.0
13199,3465,Wareek,Victoria,VIC,-36.9833,143.6167,4.0
13200,3465,Cotswold,Victoria,VIC,-37.1333,143.9,4.0
13201,3465,Homebush,Victoria,VIC,-37.05,143.5333,4.0
13202,3465,Moonlight Flat,Victoria,VIC,-37.0633,143.6975,3.0
13203,3465,Bung Bong,Victoria,VIC,-37.0667,143.6167,4.0
13204,3465,Moolort,Victoria,VIC,-37.0833,143.9333,4.0
13205,3465,Bowenvale,Victoria,VIC,-37.0,143.7167,4.0
13206,3465,Rathscar,Victoria,VIC,-36.9667,143.5667,4.0
13207,3465,Daisy Hill,Victoria,VIC,-37.1167,143.7167,4.0
13208,3465,Natte Yallock,Victoria,VIC,-36.95,143.5,4.0
13209,3465,Timor,Victoria,VIC,-36.9859,143.7139,4.0
13210,3465,Simson,Victoria,VIC,-37.0301,143.7073,3.0
13211,3465,Alma,Victoria,VIC,-37.0333,143.6833,4.0
13212,3465,Majorca,Victoria,VIC,-37.1167,143.8,4.0
13213,3465,Adelaide Lead,Victoria,VIC,-37.0667,143.6833,4.0
13214,3465,Flagstaff,Victoria,VIC,-37.0633,143.6975,3.0
13215,3465,Rathscar West,Victoria,VIC,-37.0333,143.4833,4.0
13216,3465,Craigie,Victoria,VIC,-37.0301,143.7073,3.0
13217,3465,Golden Point,Victoria,VIC,-37.5749,143.8687,4.0
13218,3467,Avoca,Victoria,VIC,-37.0904,143.4736,4.0
13219,3468,Mount Lonarch,Victoria,VIC,-37.25,143.4,4.0
13220,3468,Amphitheatre,Victoria,VIC,-37.1667,143.4167,4.0
13221,3469,Nowhere Creek,Victoria,VIC,-37.1389,143.2611,3.0
13222,3469,Elmhurst,Victoria,VIC,-37.1667,143.25,4.0
13223,3469,Glenlogie,Victoria,VIC,-37.1389,143.2611,3.0
13224,3469,Glenpatrick,Victoria,VIC,-37.1333,143.3167,4.0
13225,3469,Glenlofty,Victoria,VIC,-37.1167,143.2167,4.0
13226,3472,Bet Bet,Victoria,VIC,-36.9167,143.75,4.0
13227,3472,Eddington,Victoria,VIC,-36.8833,143.85,4.0
13228,3472,Bromley,Victoria,VIC,-36.8833,143.7667,4.0
13229,3472,Betley,Victoria,VIC,-36.9,143.8,4.0
13230,3472,Moliagul,Victoria,VIC,-36.75,143.6667,4.0
13231,3472,Goldsborough,Victoria,VIC,-36.8167,143.6833,4.0
13232,3472,Dunluce,Victoria,VIC,-36.9,143.6,4.0
13233,3472,Inkerman,Victoria,VIC,-36.9148,143.6487,3.0
13234,3472,Dunolly,Victoria,VIC,-36.8601,143.7336,4.0
13235,3472,Mount Hooghly,Victoria,VIC,-36.9,143.6667,4.0
13236,3472,Mcintyre,Victoria,VIC,-36.8678,143.7241,3.0
13237,3475,Emu,Victoria,VIC,-36.7333,143.4667,4.0
13238,3475,Logan,Victoria,VIC,-36.6167,143.4667,4.0
13239,3475,Cochranes Creek,Victoria,VIC,-36.7267,143.51,3.0
13240,3475,Archdale,Victoria,VIC,-36.8333,143.5167,4.0
13241,3475,Archdale Junction,Victoria,VIC,-36.7267,143.51,3.0
13242,3475,Burkes Flat,Victoria,VIC,-36.65,143.55,4.0
13243,3475,Bealiba,Victoria,VIC,-36.8,143.55,4.0
13244,3477,Traynors Lagoon,Victoria,VIC,-36.5833,143.0,4.0
13245,3477,Grays Bridge,Victoria,VIC,-36.6653,143.2081,3.0
13246,3477,Redbank,Victoria,VIC,-36.9333,143.3167,4.0
13247,3477,Rostron,Victoria,VIC,-36.7667,143.1833,4.0
13248,3477,Gowar East,Victoria,VIC,-36.55,143.4167,4.0
13249,3477,Coonooer West,Victoria,VIC,-36.6653,143.2081,3.0
13250,3477,Paradise,Victoria,VIC,-36.8333,143.1333,4.0
13251,3477,Stuart Mill,Victoria,VIC,-36.8053,143.2862,4.0
13252,3477,Gre Gre North,Victoria,VIC,-36.5833,143.0667,4.0
13253,3477,Gre Gre South,Victoria,VIC,-36.6653,143.2081,3.0
13254,3477,Avon Plains,Victoria,VIC,-36.55,142.9333,4.0
13255,3477,Moyreisk,Victoria,VIC,-36.9167,143.3833,4.0
13256,3477,St Arnaud North,Victoria,VIC,-36.6653,143.2081,3.0
13257,3477,Marnoo East,Victoria,VIC,-36.6653,143.2081,3.0
13258,3477,Carapooee West,Victoria,VIC,-36.6653,143.2081,3.0
13259,3477,Beazleys Bridge,Victoria,VIC,-36.7,143.1667,4.0
13260,3477,Gre Gre,Victoria,VIC,-36.6667,143.0667,4.0
13261,3477,York Plains,Victoria,VIC,-36.6653,143.2081,3.0
13262,3477,Carapooee,Victoria,VIC,-36.7,143.3333,4.0
13263,3477,Gooroc,Victoria,VIC,-36.4667,143.2,4.0
13264,3477,Winjallok,Victoria,VIC,-36.8167,143.2,4.0
13265,3477,St Arnaud East,Victoria,VIC,-36.6653,143.2081,3.0
13266,3477,Coonooer Bridge,Victoria,VIC,-36.4667,143.3167,4.0
13267,3477,Moolerr,Victoria,VIC,-36.6333,143.2167,4.0
13268,3477,Swanwater,Victoria,VIC,-36.4833,143.1333,4.0
13269,3477,Dalyenong,Victoria,VIC,-36.6653,143.2081,3.0
13270,3477,Sutherland,Victoria,VIC,-36.55,143.2,4.0
13271,3477,Tottington,Victoria,VIC,-36.7833,143.1167,4.0
13272,3477,Slaty Creek,Victoria,VIC,-36.55,143.3,4.0
13273,3477,Kooreh,Victoria,VIC,-36.6333,143.4,4.0
13274,3478,Redbank,Victoria,VIC,-36.9333,143.3167,4.0
13275,3478,Percydale,Victoria,VIC,-37.05,143.4,4.0
13276,3478,Stuart Mill,Victoria,VIC,-36.8053,143.2862,4.0
13277,3478,Warrenmang,Victoria,VIC,-37.0333,143.3,4.0
